report_date,cert,institution,total_deposits,interest_bearing_cash,noninterest_cash
2023-12-31,35568.0,AMERICAN BANK & TRUST COMPANY INC.,642016.0,7239.0,4144.0
2023-12-31,35450.0,"CENTURY BANK OF KENTUCKY, INC.",170985.0,3841.0,8849.0
2023-12-31,35456.0,1ST COLONIAL COMMUNITY BANK,691264.0,1262.0,51285.0
2023-12-31,35236.0,CENTURY BANK OF GEORGIA,289712.0,5036.0,39763.0
2023-12-31,35442.0,"CITIZENS BANK OF CUMBERLAND COUNTY, INC.",80597.0,3143.0,3735.0
2023-12-31,35164.0,CAPITAL BANK AND TRUST COMPANY,500.0,0.0,13969.0
2023-12-31,35366.0,"CHINO COMMERCIAL BANK, NATIONAL ASSOCIATION",326356.0,5052.0,30476.0
2023-12-31,35583.0,PINNACLE BANK,38754732.0,228372.0,2001729.0
2023-12-31,57061.0,CORNERSTONE NATIONAL BANK & TRUST COMPANY,857625.0,12370.0,187320.0
2023-12-31,57082.0,"NORTHBROOK BANK & TRUST COMPANY, NATIONAL ASSOCIATION",4003773.0,128394.0,468516.0
2023-12-31,57034.0,OXFORD UNIVERSITY BANK,170810.0,3734.0,592.0
2023-12-31,35558.0,CENTURY BANK OF FLORIDA,93432.0,1774.0,12897.0
2023-12-31,57058.0,PEOPLES BANK,195172.0,2476.0,22702.0
2023-12-31,57038.0,NICOLET NATIONAL BANK,7289083.0,126867.0,367907.0
2023-12-31,35513.0,COMMUNITY BANK OF PICKENS COUNTY,479365.0,5848.0,68827.0
2023-12-31,35533.0,FIRST ELECTRONIC BANK,177832.0,303.0,159263.0
2023-12-31,57069.0,FIRST COMMERCIAL BANK,728895.0,20417.0,33369.0
2023-12-31,57022.0,"BANK OF CLOVIS, THE",245116.0,13573.0,21935.0
2023-12-31,35393.0,UNITED TRUST BANK,104108.0,2018.0,15331.0
2023-12-31,35430.0,OPTIMUMBANK,640695.0,14007.0,41546.0
2023-12-31,35541.0,BCB COMMUNITY BANK,2980266.0,16493.0,262721.0
2023-12-31,57033.0,WILLAMETTE VALLEY BANK,312713.0,7180.0,13210.0
2023-12-31,57097.0,NORTHSTAR BANK,859599.0,14248.0,7168.0
2023-12-31,57025.0,AMERICAN HERITAGE BANK,116266.0,2329.0,9500.0
2023-12-31,57150.0,"WHEATON COLLEGE TRUST COMPANY, NATIONAL ASSOCIATION",0.0,132.0,0.0
2023-12-31,35530.0,FIRST CAROLINA BANK,2368980.0,5207.0,155761.0
2023-12-31,57137.0,MISSION BANK,168475.0,1838.0,20724.0
2023-12-31,57092.0,TRADITIONS FIRST BANK,252460.0,6166.0,5741.0
2023-12-31,35604.0,PEOPLES BANK OF MIDDLE TENNESSEE,155193.0,1699.0,2205.0
2023-12-31,57103.0,"SCHAUMBURG BANK & TRUST COMPANY, NATIONAL ASSOCIATION",1668081.0,10092.0,17305.0
2023-12-31,57179.0,"FIRST COMMUNITY TRUST, NATIONAL ASSOCIATION",0.0,0.0,2954.0
2023-12-31,35388.0,SEI PRIVATE TRUST COMPANY,500.0,355.0,0.0
2023-12-31,57203.0,BARCLAYS BANK DELAWARE,31716000.0,789000.0,8157000.0
2023-12-31,57077.0,"WESTFIELD BANK, FSB",1733030.0,13248.0,138543.0
2023-12-31,57127.0,GUARDIAN BANK,505996.0,8250.0,16769.0
2023-12-31,35237.0,"JOHN DEERE FINANCIAL, F.S.B.",1340089.0,5266.0,0.0
2023-12-31,57073.0,COMMUNITY BANK OF SANTA MARIA,356297.0,5748.0,4451.0
2023-12-31,57123.0,"FIRST CENTURY BANK, NATIONAL ASSOCIATION",529088.0,4336.0,313640.0
2023-12-31,57056.0,CELTIC BANK CORPORATION,2159892.0,8598.0,309995.0
2023-12-31,57141.0,COMMUNITY BANK OF MISSOURI,64125.0,1296.0,20176.0
2023-12-31,57074.0,BANKCDA,196270.0,3273.0,1854.0
2023-12-31,57295.0,AMG NATIONAL TRUST BANK,591703.0,1585.0,163693.0
2023-12-31,57071.0,GEORGIA BANKING COMPANY,1485271.0,8292.0,218724.0
2023-12-31,57093.0,NORTHWESTERN MUTUAL WEALTH MANAGEMENT COMPANY,50500.0,215.0,0.0
2023-12-31,57184.0,"FREEDOM BANK OF VIRGINIA, THE",921123.0,4040.0,20208.0
2023-12-31,57335.0,FARMERS BANK,284161.0,4817.0,40601.0
2023-12-31,57280.0,FLATIRONS BANK,263169.0,829.0,4667.0
2023-12-31,57192.0,GOGEBIC RANGE BANK,132257.0,3578.0,1063.0
2023-12-31,57250.0,CORNERSTONE BANK,317927.0,3504.0,30990.0
2023-12-31,57109.0,EVERENCE TRUST COMPANY,500.0,1067.0,0.0
2023-12-31,57244.0,CEDAR RAPIDS BANK AND TRUST COMPANY,1748516.0,18217.0,49071.0
2023-12-31,57363.0,CHEYENNE STATE BANK,41737.0,1014.0,340.0
2023-12-31,57124.0,FIRST COMMUNITY BANK OF CENTRAL ALABAMA,556452.0,9709.0,3871.0
2023-12-31,57162.0,MAIN STREET BANK CORP.,480675.0,4432.0,17905.0
2023-12-31,57101.0,MISSION VALLEY BANK,524647.0,9499.0,45587.0
2023-12-31,57129.0,COMMUNITY FEDERAL SAVINGS BANK,614141.0,1900.0,376881.0
2023-12-31,57273.0,FIRST COMMERCE BANK,120917.0,739.0,21406.0
2023-12-31,57102.0,"BANK OF BRENHAM, NATIONAL ASSOCIATION",581778.0,2500.0,72579.0
2023-12-31,57304.0,"VANGUARD NATIONAL TRUST COMPANY, NATIONAL ASSOCIATION",0.0,46047.0,0.0
2023-12-31,57095.0,DOGWOOD STATE BANK,1194279.0,5191.0,123474.0
2023-12-31,57298.0,1ST BANK YUMA,537777.0,12837.0,61755.0
2023-12-31,57230.0,DOUGLAS NATIONAL BANK,252790.0,4117.0,38459.0
2023-12-31,57176.0,COMMERCEWEST BANK,1164592.0,33140.0,355967.0
2023-12-31,57337.0,"GOLDMAN SACHS TRUST COMPANY, NATIONAL ASSOCIATION, THE",0.0,,
2023-12-31,57312.0,TOWN & COUNTRY BANK,169924.0,1838.0,25849.0
2023-12-31,57228.0,EMBASSY BANK FOR THE LEHIGH VALLEY,1476730.0,16402.0,61790.0
2023-12-31,57301.0,"UNITED COMMUNITY BANK OF WEST KENTUCKY, INC.",381262.0,7575.0,775.0
2023-12-31,57252.0,FIRST CHATHAM BANK,504983.0,13697.0,136101.0
2023-12-31,57358.0,STIFEL BANK,11185938.0,14833.0,760078.0
2023-12-31,57311.0,STIFEL BANK AND TRUST,15080223.0,4180.0,1139608.0
2023-12-31,57044.0,"BANK OF SOUTHERN CALIFORNIA, NATIONAL ASSOCIATION",1947143.0,27385.0,39379.0
2023-12-31,57269.0,"SIGNATURE BANK, NATIONAL ASSOCIATION",1096957.0,13554.0,74989.0
2023-12-31,57405.0,"CETERA TRUST COMPANY, N.A.",0.0,1840.0,0.0
2023-12-31,57336.0,DRAKE BANK,197026.0,1745.0,15212.0
2023-12-31,57167.0,WASHINGTON BUSINESS BANK,79962.0,831.0,10182.0
2023-12-31,57391.0,UNITED BANK & TRUST CO.,106094.0,2087.0,2243.0
2023-12-31,57368.0,BANKWELL BANK,2748887.0,10949.0,256572.0
2023-12-31,57134.0,"LEADER BANK, NATIONAL ASSOCIATION",3657145.0,17712.0,416875.0
2023-12-31,57348.0,SOUTHEAST BANK,2626909.0,6158.0,280191.0
2023-12-31,57359.0,AMERICAN EAGLE BANK,352435.0,778.0,56099.0
2023-12-31,57416.0,PATRIOT BANK,395120.0,7974.0,2629.0
2023-12-31,57548.0,HERITAGE BANK,88081.0,10368.0,3340.0
2023-12-31,57425.0,SANIBEL CAPTIVA COMMUNITY BANK,811137.0,8062.0,54106.0
2023-12-31,57420.0,HIGHLANDS COMMUNITY BANK,181782.0,1599.0,5389.0
2023-12-31,57373.0,OREGON COAST BANK,347906.0,4180.0,1201.0
2023-12-31,57396.0,BANK OF LINCOLN COUNTY,189722.0,3206.0,29408.0
2023-12-31,57279.0,"COMMERCE BANK OF ARIZONA, INC.",339799.0,4649.0,40687.0
2023-12-31,57495.0,PRIMEBANK OF TEXAS,155087.0,944.0,27161.0
2023-12-31,57491.0,BANK OF COMMERCE,280724.0,5004.0,795.0
2023-12-31,57512.0,WESTERN ALLIANCE BANK,55689308.0,276546.0,1299440.0
2023-12-31,57468.0,COMMUNITY BANK OWATONNA,85683.0,2681.0,980.0
2023-12-31,57505.0,LIBERTY NATIONAL BANK,474356.0,8580.0,47003.0
2023-12-31,57415.0,"FORCHT BANK, NATIONAL ASSOCIATION",1300450.0,35129.0,2216.0
2023-12-31,57377.0,TRADITIONS BANK,731098.0,5349.0,7606.0
2023-12-31,57369.0,U.S. CENTURY BANK,1941898.0,,
2023-12-31,57429.0,COMMERCE BANK & TRUST,150458.0,2901.0,14098.0
2023-12-31,57414.0,WORTHINGTON BANK,499463.0,9994.0,32812.0
2023-12-31,57450.0,"CHARLES SCHWAB BANK, SSB",257579000.0,,
2023-12-31,57488.0,METROPOLITAN CAPITAL BANK & TRUST,216332.0,996.0,17701.0
2023-12-31,57465.0,FIRST COMMERCE BANK,567512.0,5470.0,30035.0
2023-12-31,57607.0,FIRST WESTERN TRUST BANK,2550022.0,17970.0,237222.0
2023-12-31,57587.0,INTEGRITY BANK & TRUST,286520.0,2081.0,18280.0
2023-12-31,57511.0,COMMUNITY FIRST BANK OF INDIANA,607897.0,15516.0,61120.0
2023-12-31,57522.0,TOLLESON PRIVATE BANK,793088.0,1276.0,87963.0
2023-12-31,57483.0,CITIZENS BANK & TRUST,857102.0,13120.0,43619.0
2023-12-31,57379.0,INDEPENDENCE BANK,0.0,867.0,20731.0
2023-12-31,57603.0,FALCON NATIONAL BANK,828352.0,8736.0,43352.0
2023-12-31,57624.0,CLARION COUNTY COMMUNITY BANK,193772.0,1487.0,2013.0
2023-12-31,57543.0,"TRINITY BANK, NATIONAL ASSOCIATION",432204.0,5341.0,40334.0
2023-12-31,57614.0,FORBRIGHT BANK,5913524.0,32549.0,1256565.0
2023-12-31,57417.0,COMMERCIAL BANK OF CALIFORNIA,1890241.0,15638.0,161691.0
2023-12-31,57554.0,TRADITIONS BANK,630314.0,15614.0,65905.0
2023-12-31,57576.0,HERITAGE BANK OF THE OZARKS,274075.0,6471.0,4722.0
2023-12-31,57408.0,"OPTUM BANK, INC.",13975000.0,14000.0,642000.0
2023-12-31,57565.0,UBS BANK USA,91258702.0,,
2023-12-31,57463.0,PCB BANK,2358909.0,26268.0,216074.0
2023-12-31,57579.0,COMMUNITY BANK OF GEORGIA,173788.0,2243.0,2000.0
2023-12-31,57757.0,"FIRST FINANCIAL TRUST & ASSET MANAGEMENT COMPANY, NATIONAL ASSOCIATION",0.0,7954.0,0.0
2023-12-31,57510.0,AVIDBANK,1654942.0,9546.0,71850.0
2023-12-31,57701.0,"BEVERLY BANK & TRUST COMPANY, NATIONAL ASSOCIATION",1954334.0,7226.0,124707.0
2023-12-31,57444.0,AMERICAN CONTINENTAL BANK,285861.0,786.0,80652.0
2023-12-31,57540.0,"HOMETOWN BANK OF ALABAMA, THE",504928.0,16306.0,10594.0
2023-12-31,57598.0,MAINSTREET COMMUNITY BANK OF FLORIDA,712268.0,5793.0,19011.0
2023-12-31,57470.0,MEMBERS TRUST COMPANY,500.0,960.0,5957.0
2023-12-31,57571.0,CONTINENTAL BANK,134745.0,174.0,860.0
2023-12-31,57665.0,VERITEX COMMUNITY BANK,10364186.0,58914.0,570149.0
2023-12-31,57626.0,1ST STATE BANK,428824.0,7568.0,78172.0
2023-12-31,57632.0,HOMELAND COMMUNITY BANK,210593.0,1674.0,9796.0
2023-12-31,57644.0,GATEWAY BANK,242697.0,5697.0,45341.0
2023-12-31,57741.0,FIRST SOUTHWEST BANK,380108.0,7184.0,49019.0
2023-12-31,57585.0,GOLDEN STATE BANK,622942.0,2659.0,139620.0
2023-12-31,57656.0,HERITAGE COMMUNITY BANK,127462.0,3430.0,12472.0
2023-12-31,57570.0,COMENITY CAPITAL BANK,9339288.0,154519.0,1911052.0
2023-12-31,57449.0,MEDALLION BANK,1871039.0,372.0,99149.0
2023-12-31,57793.0,FIRST NATIONAL TRUST COMPANY,0.0,11445.0,9343.0
2023-12-31,57903.0,POPPY BANK,4313068.0,12874.0,522580.0
2023-12-31,57694.0,FIRST NATIONAL BANK OF DECATUR COUNTY,285012.0,9267.0,9232.0
2023-12-31,57591.0,SANTA CRUZ COUNTY BANK,1515436.0,30957.0,13438.0
2023-12-31,57706.0,SUMMIT BANK,916967.0,20060.0,41039.0
2023-12-31,57610.0,REDWOOD CAPITAL BANK,460487.0,9371.0,11039.0
2023-12-31,57742.0,MAINSTREET BANK,1689743.0,19802.0,94711.0
2023-12-31,57785.0,LAKEVIEW BANK,131228.0,2064.0,6295.0
2023-12-31,57640.0,BANK OF WALKER COUNTY,80694.0,1432.0,2926.0
2023-12-31,57684.0,CEDARSTONE BANK,246867.0,3453.0,1000.0
2023-12-31,57841.0,VALLIANCE BANK,527548.0,10533.0,9232.0
2023-12-31,57834.0,EMIGRANT MERCANTILE BANK,500.0,17.0,3416.0
2023-12-31,57710.0,GREENE COUNTY COMMERCIAL BANK,1007689.0,7886.0,150000.0
2023-12-31,57892.0,VISIONBANK,235101.0,5189.0,336.0
2023-12-31,57777.0,MERIDIAN BANK,1826062.0,12654.0,44043.0
2023-12-31,57857.0,TIMBERLINE BANK,666740.0,9540.0,5360.0
2023-12-31,57686.0,"AMERICAN COMMERCE BANK, NATIONAL ASSOCIATION",416166.0,3140.0,78774.0
2023-12-31,57756.0,COASTAL STATES BANK,1753341.0,10937.0,37193.0
2023-12-31,57733.0,ALLIANCE BANK & TRUST COMPANY,239766.0,1335.0,32763.0
2023-12-31,57672.0,EMPIRE STATE BANK,498083.0,1749.0,30980.0
2023-12-31,57754.0,PROVIDENCE BANK & TRUST,1365954.0,20761.0,30512.0
2023-12-31,57716.0,UNITED BUSINESS BANK,2145756.0,17901.0,290852.0
2023-12-31,57569.0,PEOPLESTRUST BANK,162277.0,6722.0,492.0
2023-12-31,57799.0,FIRST SOUND BANK,120315.0,1443.0,11572.0
2023-12-31,57803.0,ALLY BANK,159041000.0,,
2023-12-31,57833.0,BEAL BANK USA,8692602.0,27635.0,3923289.0
2023-12-31,57703.0,"T BANK, NATIONAL ASSOCIATION",531429.0,1812.0,52578.0
2023-12-31,57813.0,STERLING BANK,1197433.0,16021.0,318507.0
2023-12-31,57910.0,FIRST STATE BANK,52277.0,1844.0,7925.0
2023-12-31,57784.0,NANTAHALA BANK & TRUST COMPANY,240374.0,4633.0,1037.0
2023-12-31,57915.0,BANK OF GRAND LAKE,209241.0,3216.0,14412.0
2023-12-31,57542.0,TOYOTA FINANCIAL SAVINGS BANK,4200606.0,9871.0,277519.0
2023-12-31,57874.0,PARAGON BANK,670425.0,8490.0,3708.0
2023-12-31,57825.0,TRUXTON TRUST COMPANY,793180.0,4272.0,3385.0
2023-12-31,57740.0,PACIFIC VALLEY BANK,513387.0,10925.0,57593.0
2023-12-31,57901.0,ONE WORLD BANK,174866.0,4805.0,73588.0
2023-12-31,57922.0,HARMONY BANK,600037.0,12676.0,51522.0
2023-12-31,57957.0,"CITIZENS BANK, NATIONAL ASSOCIATION",180781726.0,,
2023-12-31,57872.0,PACIFIC WEST BANK,237560.0,4917.0,6523.0
2023-12-31,57849.0,PIONEER COMMERCIAL BANK,411617.0,13297.0,424655.0
2023-12-31,57953.0,LEGACY NATIONAL BANK,886715.0,13167.0,19851.0
2023-12-31,57867.0,"UNITED CITIZENS BANK OF SOUTHERN KENTUCKY, INC.",198947.0,8032.0,2871.0
2023-12-31,57952.0,BANK OF BOZEMAN,90789.0,1772.0,58.0
2023-12-31,57884.0,PARAMOUNT BANK,81050.0,71.0,6033.0
2023-12-31,57869.0,"1ST TRUST BANK, INC.",254729.0,2589.0,27597.0
2023-12-31,57920.0,PRIME ALLIANCE BANK,667152.0,3162.0,4252.0
2023-12-31,58011.0,"BESSEMER TRUST COMPANY OF DELAWARE, NATIONAL ASSOCIATION",0.0,0.0,16712.0
2023-12-31,58039.0,FIRST RESOURCE BANK,446398.0,5732.0,19685.0
2023-12-31,58010.0,FREEDOM BANK,115975.0,3852.0,16336.0
2023-12-31,57897.0,SOUTHERNTRUST BANK,198538.0,3984.0,31565.0
2023-12-31,57899.0,1ST ADVANTAGE BANK,132606.0,1013.0,9646.0
2023-12-31,57919.0,CONNECTONE BANK,7572088.0,61420.0,181293.0
2023-12-31,57734.0,EH NATIONAL BANK,218464.0,1290.0,14779.0
2023-12-31,58013.0,TWO RIVERS BANK & TRUST,1022391.0,20316.0,6114.0
2023-12-31,58025.0,VERUS BANK OF COMMERCE,152767.0,8587.0,23545.0
2023-12-31,57968.0,PRIMIS BANK,3322479.0,17211.0,65112.0
2023-12-31,57873.0,COMMONWEALTH BUSINESS BANK,1453916.0,14282.0,233096.0
2023-12-31,57807.0,QUONTIC BANK,522499.0,1322.0,136643.0
2023-12-31,57882.0,LEGACY STATE BANK,134560.0,1979.0,11874.0
2023-12-31,58074.0,FLINT COMMUNITY BANK,268514.0,3929.0,22557.0
2023-12-31,57931.0,ANCHOR BANK,226586.0,2388.0,21695.0
2023-12-31,58057.0,TRADITION CAPITAL BANK,1647786.0,16112.0,49366.0
2023-12-31,57978.0,SAVIBANK,492993.0,8745.0,25275.0
2023-12-31,58282.0,EAGLE BANK,120141.0,2448.0,250.0
2023-12-31,58049.0,"ECLIPSE BANK, INC.",365276.0,3824.0,11152.0
2023-12-31,58082.0,AUSTIN CAPITAL BANK SSB,245676.0,340.0,37170.0
2023-12-31,57923.0,PEACH STATE BANK & TRUST,606441.0,20579.0,86674.0
2023-12-31,57993.0,SERVISFIRST BANK,13293524.0,123437.0,1907076.0
2023-12-31,57967.0,FIRST RESOURCE BANK,499414.0,3879.0,20041.0
2023-12-31,58201.0,FIRST VISION BANK OF TENNESSEE,392797.0,7163.0,5746.0
2023-12-31,89.0,SIGNATURE BANK OF ARKANSAS,962546.0,12760.0,4683.0
2023-12-31,58216.0,BMO HARRIS CENTRAL NATIONAL ASSOCIATION,1000.0,7949.0,0.0
2023-12-31,58018.0,SAINT LOUIS BANK,831885.0,10106.0,18728.0
2023-12-31,57997.0,BRYANT BANK,2052039.0,41384.0,548932.0
2023-12-31,58063.0,VISIONBANK,179578.0,460.0,22661.0
2023-12-31,57944.0,OPEN BANK,1809210.0,16948.0,74363.0
2023-12-31,58069.0,BANK OF SAN FRANCISCO,535425.0,12853.0,88701.0
2023-12-31,58188.0,"HSBC TRUST COMPANY (DELAWARE), NATIONAL ASSOCIATION",500.0,315.0,55436.0
2023-12-31,57990.0,HURON VALLEY STATE BANK,208701.0,2119.0,20672.0
2023-12-31,58030.0,PARADISE BANK,299458.0,2257.0,18371.0
2023-12-31,58668.0,SPRING BANK,314148.0,1289.0,37027.0
2023-12-31,58029.0,SUNRISE BANK,434731.0,2943.0,4089.0
2023-12-31,57933.0,VALLEY BANK OF NEVADA,197274.0,2805.0,48942.0
2023-12-31,58106.0,RIVERLAND BANK,175013.0,607.0,10732.0
2023-12-31,58121.0,TRIAD BANK,654611.0,12445.0,111281.0
2023-12-31,58114.0,BANK OF BELLEVILLE,358155.0,5440.0,12744.0
2023-12-31,58115.0,OAKSTAR BANK,1985056.0,20759.0,81469.0
2023-12-31,58158.0,"CENTRUST BANK, NATIONAL ASSOCIATION",127393.0,2110.0,1599.0
2023-12-31,58210.0,BRIDGEWATER BANK,3737496.0,12821.0,115556.0
2023-12-31,58230.0,FIRST MISSOURI STATE BANK OF CAPE COUNTY,174777.0,991.0,13428.0
2023-12-31,58095.0,IDAHO FIRST BANK,546870.0,10358.0,52759.0
2023-12-31,58111.0,NOBLEBANK & TRUST,375510.0,7239.0,7101.0
2023-12-31,58060.0,FIRST GENERAL BANK,834083.0,5927.0,211551.0
2023-12-31,58088.0,SOUTHPOINT BANK,1378170.0,13288.0,73910.0
2023-12-31,58359.0,UNITED REPUBLIC BANK,165064.0,1372.0,5400.0
2023-12-31,58281.0,AMERICAN RIVIERA BANK,1059499.0,11986.0,7697.0
2023-12-31,58037.0,CALIFORNIA BUSINESS BANK,83793.0,7171.0,4842.0
2023-12-31,58103.0,SIGNATURE BANK OF GEORGIA,192930.0,1559.0,19813.0
2023-12-31,58165.0,BELMONT BANK & TRUST COMPANY,773540.0,9971.0,48383.0
2023-12-31,58079.0,PUTNAM 1ST MERCANTILE BANK,134620.0,2148.0,3749.0
2023-12-31,58177.0,SALLIE MAE BANK,21887841.0,34945.0,4261339.0
2023-12-31,57974.0,"CALIFORNIA INTERNATIONAL BANK, N.A.",43810.0,668.0,12593.0
2023-12-31,58534.0,SOLERA NATIONAL BANK,970228.0,2735.0,2582.0
2023-12-31,58090.0,FFB BANK,1147121.0,30147.0,34129.0
2023-12-31,58481.0,FIRST BANK,2967569.0,25652.0,203295.0
2023-12-31,57815.0,BANESCO USA,2536724.0,,
2023-12-31,58314.0,"OLD PLANK TRAIL COMMUNITY BANK, NATIONAL ASSOCIATION",2282956.0,15735.0,42931.0
2023-12-31,58054.0,FIRST COMMERCE BANK,1120106.0,1872.0,59852.0
2023-12-31,58259.0,FIRST NATIONAL BANK OF MICHIGAN,778275.0,1457.0,20100.0
2023-12-31,58239.0,PROVIDENCE BANK,810867.0,9580.0,14382.0
2023-12-31,58113.0,FLAGSHIP BANK,561613.0,5045.0,99791.0
2023-12-31,58148.0,MILESTONE BANK,267897.0,1493.0,29453.0
2023-12-31,58228.0,B1BANK,5267260.0,112262.0,121597.0
2023-12-31,58164.0,"BANK OF LEXINGTON, INC.",292410.0,7325.0,43693.0
2023-12-31,58508.0,FIRST FARMBANK,297973.0,8413.0,4731.0
2023-12-31,58396.0,JONAH BANK OF WYOMING,471226.0,9186.0,79637.0
2023-12-31,58243.0,JOHN MARSHALL BANK,1911474.0,7424.0,91581.0
2023-12-31,58257.0,DR BANK,502120.0,1881.0,27734.0
2023-12-31,58220.0,HERITAGE BANK & TRUST,321563.0,4979.0,10543.0
2023-12-31,58224.0,COLUMN NATIONAL ASSOCIATION,390383.0,570.0,55164.0
2023-12-31,58208.0,FIRST FREEDOM BANK,587255.0,11306.0,56923.0
2023-12-31,58255.0,RIVER BANK & TRUST,2734860.0,32574.0,12192.0
2023-12-31,58181.0,METRO CITY BANK,2754348.0,20540.0,91525.0
2023-12-31,58264.0,SIGNATURE BANK,1517530.0,23344.0,204178.0
2023-12-31,58322.0,RIVERBANK,212280.0,2330.0,15774.0
2023-12-31,58278.0,GOLDEN VALLEY BANK,447980.0,7143.0,36815.0
2023-12-31,58289.0,RIVER CITY BANK,251442.0,4454.0,16880.0
2023-12-31,58300.0,TABLE ROCK COMMUNITY BANK,148836.0,1909.0,5418.0
2023-12-31,58311.0,COMMUNITY BANK DELAWARE,281180.0,2101.0,7222.0
2023-12-31,58309.0,AMERICAN MOMENTUM BANK,2048939.0,22444.0,72416.0
2023-12-31,58140.0,"ESQUIRE BANK, NATIONAL ASSOCIATION",1413017.0,13259.0,151950.0
2023-12-31,58324.0,LONE STAR BANK,136821.0,835.0,20786.0
2023-12-31,58423.0,COMMUNITY BANK OF PLEASANT HILL,132458.0,1718.0,12412.0
2023-12-31,58316.0,"INVESTAR BANK, NATIONAL ASSOCIATION",2256547.0,28275.0,3714.0
2023-12-31,58276.0,RIVER VALLEY COMMUNITY BANK,532631.0,11931.0,28477.0
2023-12-31,58297.0,PINNACLE BANK,714718.0,10160.0,49945.0
2023-12-31,58341.0,MOUNTAIN PACIFIC BANK,536042.0,6827.0,69152.0
2023-12-31,58214.0,TOWN CENTER BANK,109720.0,1468.0,17436.0
2023-12-31,58484.0,AUSTIN COUNTY STATE BANK,304715.0,4546.0,11728.0
2023-12-31,58458.0,HTLF BANK,16489806.0,279224.0,48699.0
2023-12-31,58483.0,PEGASUS BANK,1084076.0,5492.0,203106.0
2023-12-31,58307.0,"FIRST BANK OF GREENWICH, THE",622857.0,2695.0,62989.0
2023-12-31,58377.0,CENTRAL BANK,235100.0,3641.0,8926.0
2023-12-31,58482.0,BANK OF MONTANA,276259.0,1210.0,206578.0
2023-12-31,58310.0,US METRO BANK,1064435.0,13091.0,116411.0
2023-12-31,58303.0,"AMERIPRISE BANK, FSB",21500436.0,5663.0,1994845.0
2023-12-31,58218.0,FIRST PACIFIC BANK,333971.0,3992.0,317.0
2023-12-31,58509.0,FRONTIER BANK OF TEXAS,754966.0,11518.0,128598.0
2023-12-31,58203.0,NEWBANK,556160.0,6733.0,250456.0
2023-12-31,58457.0,TRISTATE CAPITAL BANK,17763455.0,13432.0,3763915.0
2023-12-31,58596.0,CARTER BANK & TRUST,3722544.0,39676.0,14853.0
2023-12-31,58517.0,"COMMUNITY BANK, THE",148821.0,3387.0,147.0
2023-12-31,58426.0,WEST VALLEY NATIONAL BANK,63698.0,1865.0,1067.0
2023-12-31,58413.0,EMBASSY NATIONAL BANK,119160.0,2062.0,585.0
2023-12-31,58619.0,MRV BANKS,616955.0,10280.0,67353.0
2023-12-31,58450.0,"TEXAS ADVANTAGE COMMUNITY BANK, NATIONAL ASSOCIATION",168108.0,3256.0,9659.0
2023-12-31,58411.0,CORNERSTONE COMMUNITY BANK,564990.0,8623.0,19694.0
2023-12-31,58184.0,MERCHANTS COMMERCIAL BANK,370548.0,7022.0,29505.0
2023-12-31,58407.0,UNIBANK,514493.0,1211.0,60042.0
2023-12-31,1756.0,CENTRAL BANK,494734.0,5399.0,2381.0
2023-12-31,58374.0,"PIEDMONT BANK, THE",1787893.0,31372.0,148310.0
2023-12-31,58428.0,LEWIS & CLARK BANK,269782.0,2835.0,41134.0
2023-12-31,58371.0,HYPERION BANK,320322.0,3429.0,17376.0
2023-12-31,28390.0,EDWARD JONES TRUST COMPANY,500.0,242.0,38304.0
2023-12-31,58357.0,SOUTHERN INDEPENDENT BANK,305644.0,9278.0,8189.0
2023-12-31,58463.0,SMARTBANK,4270650.0,61586.0,233237.0
2023-12-31,58446.0,COMMENCEMENT BANK,531248.0,8090.0,1020.0
2023-12-31,58511.0,PLATINUM BANK,427439.0,3383.0,3540.0
2023-12-31,58291.0,CALPRIVATE BANK,1878863.0,19811.0,160466.0
2023-12-31,58234.0,PACIFIC ALLIANCE BANK,300689.0,1836.0,43023.0
2023-12-31,58486.0,FINEMARK NATIONAL BANK & TRUST,2903284.0,16883.0,352159.0
2023-12-31,58348.0,MILLENNIUM BANK,405612.0,13468.0,109703.0
2023-12-31,58581.0,TEXAS PARTNERS BANK,1998882.0,13991.0,123456.0
2023-12-31,58597.0,PEOPLEFIRST BANK,210802.0,15372.0,26851.0
2023-12-31,58443.0,FIRST SECURITY BANK OF NEVADA,184345.0,1538.0,13345.0
2023-12-31,58263.0,GLOBAL BANK,184409.0,883.0,17008.0
2023-12-31,58563.0,SELECT BANK,434953.0,3721.0,21343.0
2023-12-31,58629.0,STELLAR BANK,8899088.0,121004.0,277458.0
2023-12-31,58479.0,BANK OF CENTRAL FLORIDA,1028887.0,4134.0,108437.0
2023-12-31,58433.0,"WATERFORD BANK, NA",1444257.0,14629.0,19568.0
2023-12-31,58826.0,REDSTONE BANK,196399.0,4225.0,8781.0
2023-12-31,58405.0,"GOLDWATER BANK, NATIONAL ASSOCIATION",286794.0,599.0,8876.0
2023-12-31,58556.0,GOLD COAST BANK,370331.0,21063.0,102183.0
2023-12-31,58648.0,CROSSFIRST BANK,6493718.0,42465.0,212762.0
2023-12-31,58470.0,HOMETOWN BANK OF PENNSYLVANIA,343198.0,4979.0,59500.0
2023-12-31,58485.0,1ST CAPITAL BANK,891229.0,17812.0,20457.0
2023-12-31,58513.0,"BANK OF PRINCETON, THE",1636508.0,17156.0,17375.0
2023-12-31,58602.0,RELIANCE BANK,217922.0,2902.0,6419.0
